purchase_date;total_sales;promo_name;sales_after_promo
11/08/2022;291000;HARBOLNAS;261000
11/08/2022;291000;END_YEAR;276000
11/08/2022;291000;BERKAH_RAMADHAN;276000
11/08/2022;291000;HARI_RAYA;271000
11/08/2022;291000;TUJUHBELASAN;281000
11/08/2022;291000;VALENTINE_DAY;281000
11/08/2022;291000;EASTER_EGG;283500
11/08/2022;291000;CHRISTMAS;276000
05/08/2022;199999;AWAL_GAJIAN;184999
05/08/2022;199999;GRATIS_ONGKIR;194999
05/08/2022;199999;10_10;192499
05/08/2022;199999;HARBOLNAS;169999
05/08/2022;199999;END_YEAR;184999
05/08/2022;199999;BERKAH_RAMADHAN;184999
05/08/2022;199999;HARI_RAYA;179999
05/08/2022;199999;TUJUHBELASAN;189999
05/08/2022;199999;VALENTINE_DAY;189999
05/08/2022;199999;EASTER_EGG;192499
05/08/2022;199999;CHRISTMAS;184999
13/08/2022;259000;AWAL_GAJIAN;244000
13/08/2022;259000;GRATIS_ONGKIR;254000
13/08/2022;259000;10_10;251500
13/08/2022;259000;HARBOLNAS;229000
13/08/2022;259000;END_YEAR;244000
13/08/2022;259000;BERKAH_RAMADHAN;244000
13/08/2022;259000;HARI_RAYA;239000
13/08/2022;259000;TUJUHBELASAN;249000
13/08/2022;259000;VALENTINE_DAY;249000
13/08/2022;259000;EASTER_EGG;251500
13/08/2022;259000;CHRISTMAS;244000
20/08/2022;97000;AWAL_GAJIAN;82000
20/08/2022;97000;GRATIS_ONGKIR;92000
20/08/2022;97000;10_10;89500
20/08/2022;97000;HARBOLNAS;67000
20/08/2022;97000;END_YEAR;82000
20/08/2022;97000;BERKAH_RAMADHAN;82000
20/08/2022;97000;HARI_RAYA;77000
20/08/2022;97000;TUJUHBELASAN;87000
20/08/2022;97000;VALENTINE_DAY;87000
20/08/2022;97000;EASTER_EGG;89500
20/08/2022;97000;CHRISTMAS;82000
21/08/2022;4050;AWAL_GAJIAN;-10950
21/08/2022;4050;GRATIS_ONGKIR;-950
21/08/2022;4050;10_10;-3450
21/08/2022;4050;HARBOLNAS;-25950
21/08/2022;4050;END_YEAR;-10950
21/08/2022;4050;BERKAH_RAMADHAN;-10950
21/08/2022;4050;HARI_RAYA;-15950
21/08/2022;4050;TUJUHBELASAN;-5950
21/08/2022;4050;VALENTINE_DAY;-5950
21/08/2022;4050;EASTER_EGG;-3450
21/08/2022;4050;CHRISTMAS;-10950
15/08/2022;20000;AWAL_GAJIAN;5000
15/08/2022;20000;GRATIS_ONGKIR;15000
15/08/2022;20000;10_10;12500
15/08/2022;20000;HARBOLNAS;-10000
15/08/2022;20000;END_YEAR;5000
15/08/2022;20000;BERKAH_RAMADHAN;5000
15/08/2022;20000;HARI_RAYA;0
15/08/2022;20000;TUJUHBELASAN;10000
15/08/2022;20000;VALENTINE_DAY;10000
15/08/2022;20000;EASTER_EGG;12500
15/08/2022;20000;CHRISTMAS;5000
10/08/2022;450000;AWAL_GAJIAN;435000
10/08/2022;450000;GRATIS_ONGKIR;445000
10/08/2022;450000;10_10;442500
10/08/2022;450000;HARBOLNAS;420000
10/08/2022;450000;END_YEAR;435000
10/08/2022;450000;BERKAH_RAMADHAN;435000
10/08/2022;450000;HARI_RAYA;430000
10/08/2022;450000;TUJUHBELASAN;440000
10/08/2022;450000;VALENTINE_DAY;440000
10/08/2022;450000;EASTER_EGG;442500
10/08/2022;450000;CHRISTMAS;435000
10/08/2022;435000;AWAL_GAJIAN;420000
10/08/2022;435000;GRATIS_ONGKIR;430000
10/08/2022;435000;10_10;427500
10/08/2022;435000;HARBOLNAS;405000
10/08/2022;435000;END_YEAR;420000
10/08/2022;435000;BERKAH_RAMADHAN;420000
10/08/2022;435000;HARI_RAYA;415000
10/08/2022;435000;TUJUHBELASAN;425000
10/08/2022;435000;VALENTINE_DAY;425000
10/08/2022;435000;EASTER_EGG;427500
10/08/2022;435000;CHRISTMAS;420000
09/08/2022;81368;AWAL_GAJIAN;66368
09/08/2022;81368;GRATIS_ONGKIR;76368
09/08/2022;81368;10_10;73868
09/08/2022;81368;HARBOLNAS;51368
09/08/2022;81368;END_YEAR;66368
09/08/2022;81368;BERKAH_RAMADHAN;66368
09/08/2022;81368;HARI_RAYA;61368
09/08/2022;81368;TUJUHBELASAN;71368
09/08/2022;81368;VALENTINE_DAY;71368
09/08/2022;81368;EASTER_EGG;73868
09/08/2022;81368;CHRISTMAS;66368
03/08/2022;1440000;AWAL_GAJIAN;1425000
03/08/2022;1440000;GRATIS_ONGKIR;1435000
03/08/2022;1440000;10_10;1432500
03/08/2022;1440000;HARBOLNAS;1410000
03/08/2022;1440000;END_YEAR;1425000
03/08/2022;1440000;BERKAH_RAMADHAN;1425000
03/08/2022;1440000;HARI_RAYA;1420000
03/08/2022;1440000;TUJUHBELASAN;1430000
03/08/2022;1440000;VALENTINE_DAY;1430000
03/08/2022;1440000;EASTER_EGG;1432500
03/08/2022;1440000;CHRISTMAS;1425000
21/08/2022;81368;AWAL_GAJIAN;66368
21/08/2022;81368;GRATIS_ONGKIR;76368
21/08/2022;81368;10_10;73868
21/08/2022;81368;HARBOLNAS;51368
21/08/2022;81368;END_YEAR;66368
21/08/2022;81368;BERKAH_RAMADHAN;66368
21/08/2022;81368;HARI_RAYA;61368
21/08/2022;81368;TUJUHBELASAN;71368
21/08/2022;81368;VALENTINE_DAY;71368
21/08/2022;81368;EASTER_EGG;73868
21/08/2022;81368;CHRISTMAS;66368
17/08/2022;130000;AWAL_GAJIAN;115000
17/08/2022;130000;GRATIS_ONGKIR;125000
17/08/2022;130000;10_10;122500
17/08/2022;130000;HARBOLNAS;100000
17/08/2022;130000;END_YEAR;115000
17/08/2022;130000;BERKAH_RAMADHAN;115000
17/08/2022;130000;HARI_RAYA;110000
17/08/2022;130000;TUJUHBELASAN;120000
17/08/2022;130000;VALENTINE_DAY;120000
17/08/2022;130000;EASTER_EGG;122500
17/08/2022;130000;CHRISTMAS;115000
26/08/2022;2250000;AWAL_GAJIAN;2235000
26/08/2022;2250000;GRATIS_ONGKIR;2245000
26/08/2022;2250000;10_10;2242500
26/08/2022;2250000;HARBOLNAS;2220000
26/08/2022;2250000;END_YEAR;2235000
26/08/2022;2250000;BERKAH_RAMADHAN;2235000
26/08/2022;2250000;HARI_RAYA;2230000
26/08/2022;2250000;TUJUHBELASAN;2240000
26/08/2022;2250000;VALENTINE_DAY;2240000
26/08/2022;2250000;EASTER_EGG;2242500
26/08/2022;2250000;CHRISTMAS;2235000
19/08/2022;555000;AWAL_GAJIAN;540000
19/08/2022;555000;GRATIS_ONGKIR;550000
19/08/2022;555000;10_10;547500
19/08/2022;555000;HARBOLNAS;525000
19/08/2022;555000;END_YEAR;540000
19/08/2022;555000;BERKAH_RAMADHAN;540000
19/08/2022;555000;HARI_RAYA;535000
19/08/2022;555000;TUJUHBELASAN;545000
19/08/2022;555000;VALENTINE_DAY;545000
19/08/2022;555000;EASTER_EGG;547500
19/08/2022;555000;CHRISTMAS;540000
16/08/2022;125000;AWAL_GAJIAN;110000
16/08/2022;125000;GRATIS_ONGKIR;120000
16/08/2022;125000;10_10;117500
16/08/2022;125000;HARBOLNAS;95000
16/08/2022;125000;END_YEAR;110000
16/08/2022;125000;BERKAH_RAMADHAN;110000
16/08/2022;125000;HARI_RAYA;105000
16/08/2022;125000;TUJUHBELASAN;115000
16/08/2022;125000;VALENTINE_DAY;115000
16/08/2022;125000;EASTER_EGG;117500
16/08/2022;125000;CHRISTMAS;110000
06/08/2022;77370;AWAL_GAJIAN;62370
06/08/2022;77370;GRATIS_ONGKIR;72370
06/08/2022;77370;10_10;69870
06/08/2022;77370;HARBOLNAS;47370
06/08/2022;77370;END_YEAR;62370
06/08/2022;77370;BERKAH_RAMADHAN;62370
06/08/2022;77370;HARI_RAYA;57370
06/08/2022;77370;TUJUHBELASAN;67370
06/08/2022;77370;VALENTINE_DAY;67370
06/08/2022;77370;EASTER_EGG;69870
06/08/2022;77370;CHRISTMAS;62370
02/08/2022;96994;AWAL_GAJIAN;81994
02/08/2022;96994;GRATIS_ONGKIR;91994
02/08/2022;96994;10_10;89494
02/08/2022;96994;HARBOLNAS;66994
02/08/2022;96994;END_YEAR;81994
02/08/2022;96994;BERKAH_RAMADHAN;81994
02/08/2022;96994;HARI_RAYA;76994
02/08/2022;96994;TUJUHBELASAN;86994
02/08/2022;96994;VALENTINE_DAY;86994
02/08/2022;96994;EASTER_EGG;89494
02/08/2022;96994;CHRISTMAS;81994
13/08/2022;154440;AWAL_GAJIAN;139440
13/08/2022;154440;GRATIS_ONGKIR;149440
13/08/2022;154440;10_10;146940
13/08/2022;154440;HARBOLNAS;124440
13/08/2022;154440;END_YEAR;139440
13/08/2022;154440;BERKAH_RAMADHAN;139440
13/08/2022;154440;HARI_RAYA;134440
13/08/2022;154440;TUJUHBELASAN;144440
13/08/2022;154440;VALENTINE_DAY;144440
13/08/2022;154440;EASTER_EGG;146940
13/08/2022;154440;CHRISTMAS;139440
12/08/2022;65000;AWAL_GAJIAN;50000
12/08/2022;65000;GRATIS_ONGKIR;60000
12/08/2022;65000;10_10;57500
12/08/2022;65000;HARBOLNAS;35000
12/08/2022;65000;END_YEAR;50000
12/08/2022;65000;BERKAH_RAMADHAN;50000
12/08/2022;65000;HARI_RAYA;45000
12/08/2022;65000;TUJUHBELASAN;55000
12/08/2022;65000;VALENTINE_DAY;55000
12/08/2022;65000;EASTER_EGG;57500
12/08/2022;65000;CHRISTMAS;50000
15/08/2022;76000;AWAL_GAJIAN;61000
15/08/2022;76000;GRATIS_ONGKIR;71000
15/08/2022;76000;10_10;68500
15/08/2022;76000;HARBOLNAS;46000
15/08/2022;76000;END_YEAR;61000
15/08/2022;76000;BERKAH_RAMADHAN;61000
15/08/2022;76000;HARI_RAYA;56000
15/08/2022;76000;TUJUHBELASAN;66000
15/08/2022;76000;VALENTINE_DAY;66000
15/08/2022;76000;EASTER_EGG;68500
15/08/2022;76000;CHRISTMAS;61000
13/08/2022;480000;AWAL_GAJIAN;465000
13/08/2022;480000;GRATIS_ONGKIR;475000
13/08/2022;480000;10_10;472500
13/08/2022;480000;HARBOLNAS;450000
13/08/2022;480000;END_YEAR;465000
13/08/2022;480000;BERKAH_RAMADHAN;465000
13/08/2022;480000;HARI_RAYA;460000
13/08/2022;480000;TUJUHBELASAN;470000
13/08/2022;480000;VALENTINE_DAY;470000
13/08/2022;480000;EASTER_EGG;472500
13/08/2022;480000;CHRISTMAS;465000
17/08/2022;1099900;AWAL_GAJIAN;1084900
17/08/2022;1099900;GRATIS_ONGKIR;1094900
17/08/2022;1099900;10_10;1092400
17/08/2022;1099900;HARBOLNAS;1069900
17/08/2022;1099900;END_YEAR;1084900
17/08/2022;1099900;BERKAH_RAMADHAN;1084900
17/08/2022;1099900;HARI_RAYA;1079900
17/08/2022;1099900;TUJUHBELASAN;1089900
17/08/2022;1099900;VALENTINE_DAY;1089900
17/08/2022;1099900;EASTER_EGG;1092400
17/08/2022;1099900;CHRISTMAS;1084900
04/08/2022;281940;AWAL_GAJIAN;266940
04/08/2022;281940;GRATIS_ONGKIR;276940
04/08/2022;281940;10_10;274440
04/08/2022;281940;HARBOLNAS;251940
04/08/2022;281940;END_YEAR;266940
04/08/2022;281940;BERKAH_RAMADHAN;266940
04/08/2022;281940;HARI_RAYA;261940
04/08/2022;281940;TUJUHBELASAN;271940
04/08/2022;281940;VALENTINE_DAY;271940
04/08/2022;281940;EASTER_EGG;274440
04/08/2022;281940;CHRISTMAS;266940
12/08/2022;220000;AWAL_GAJIAN;205000
12/08/2022;220000;GRATIS_ONGKIR;215000
12/08/2022;220000;10_10;212500
12/08/2022;220000;HARBOLNAS;190000
12/08/2022;220000;END_YEAR;205000
12/08/2022;220000;BERKAH_RAMADHAN;205000
12/08/2022;220000;HARI_RAYA;200000
12/08/2022;220000;TUJUHBELASAN;210000
12/08/2022;220000;VALENTINE_DAY;210000
12/08/2022;220000;EASTER_EGG;212500
12/08/2022;220000;CHRISTMAS;205000
05/08/2022;199000;AWAL_GAJIAN;184000
05/08/2022;199000;GRATIS_ONGKIR;194000
05/08/2022;199000;10_10;191500
05/08/2022;199000;HARBOLNAS;169000
05/08/2022;199000;END_YEAR;184000
05/08/2022;199000;BERKAH_RAMADHAN;184000
05/08/2022;199000;HARI_RAYA;179000
05/08/2022;199000;TUJUHBELASAN;189000
05/08/2022;199000;VALENTINE_DAY;189000
05/08/2022;199000;EASTER_EGG;191500
05/08/2022;199000;CHRISTMAS;184000
27/08/2022;166500;AWAL_GAJIAN;151500
27/08/2022;166500;GRATIS_ONGKIR;161500
27/08/2022;166500;10_10;159000
27/08/2022;166500;HARBOLNAS;136500
27/08/2022;166500;END_YEAR;151500
27/08/2022;166500;BERKAH_RAMADHAN;151500
27/08/2022;166500;HARI_RAYA;146500
27/08/2022;166500;TUJUHBELASAN;156500
27/08/2022;166500;VALENTINE_DAY;156500
27/08/2022;166500;EASTER_EGG;159000
27/08/2022;166500;CHRISTMAS;151500
13/08/2022;98750;AWAL_GAJIAN;83750
13/08/2022;98750;GRATIS_ONGKIR;93750
13/08/2022;98750;10_10;91250
13/08/2022;98750;HARBOLNAS;68750
13/08/2022;98750;END_YEAR;83750
13/08/2022;98750;BERKAH_RAMADHAN;83750
13/08/2022;98750;HARI_RAYA;78750
13/08/2022;98750;TUJUHBELASAN;88750
13/08/2022;98750;VALENTINE_DAY;88750
13/08/2022;98750;EASTER_EGG;91250
13/08/2022;98750;CHRISTMAS;83750
19/08/2022;9200;AWAL_GAJIAN;-5800
19/08/2022;9200;GRATIS_ONGKIR;4200
19/08/2022;9200;10_10;1700
19/08/2022;9200;HARBOLNAS;-20800
19/08/2022;9200;END_YEAR;-5800
19/08/2022;9200;BERKAH_RAMADHAN;-5800
19/08/2022;9200;HARI_RAYA;-10800
19/08/2022;9200;TUJUHBELASAN;-800
19/08/2022;9200;VALENTINE_DAY;-800
19/08/2022;9200;EASTER_EGG;1700
19/08/2022;9200;CHRISTMAS;-5800
27/08/2022;333000;AWAL_GAJIAN;318000
27/08/2022;333000;GRATIS_ONGKIR;328000
27/08/2022;333000;10_10;325500
27/08/2022;333000;HARBOLNAS;303000
27/08/2022;333000;END_YEAR;318000
27/08/2022;333000;BERKAH_RAMADHAN;318000
27/08/2022;333000;HARI_RAYA;313000
27/08/2022;333000;TUJUHBELASAN;323000
27/08/2022;333000;VALENTINE_DAY;323000
27/08/2022;333000;EASTER_EGG;325500
27/08/2022;333000;CHRISTMAS;318000
31/08/2022;75000;AWAL_GAJIAN;60000
31/08/2022;75000;GRATIS_ONGKIR;70000
31/08/2022;75000;10_10;67500
31/08/2022;75000;HARBOLNAS;45000
31/08/2022;75000;END_YEAR;60000
31/08/2022;75000;BERKAH_RAMADHAN;60000
31/08/2022;75000;HARI_RAYA;55000
31/08/2022;75000;TUJUHBELASAN;65000
31/08/2022;75000;VALENTINE_DAY;65000
31/08/2022;75000;EASTER_EGG;67500
31/08/2022;75000;CHRISTMAS;60000
28/08/2022;48500;AWAL_GAJIAN;33500
28/08/2022;48500;GRATIS_ONGKIR;43500
28/08/2022;48500;10_10;41000
28/08/2022;48500;HARBOLNAS;18500
28/08/2022;48500;END_YEAR;33500
28/08/2022;48500;BERKAH_RAMADHAN;33500
28/08/2022;48500;HARI_RAYA;28500
28/08/2022;48500;TUJUHBELASAN;38500
28/08/2022;48500;VALENTINE_DAY;38500
28/08/2022;48500;EASTER_EGG;41000
28/08/2022;48500;CHRISTMAS;33500
30/08/2022;21500;AWAL_GAJIAN;6500
30/08/2022;21500;GRATIS_ONGKIR;16500
30/08/2022;21500;10_10;14000
30/08/2022;21500;HARBOLNAS;-8500
30/08/2022;21500;END_YEAR;6500
30/08/2022;21500;BERKAH_RAMADHAN;6500
30/08/2022;21500;HARI_RAYA;1500
30/08/2022;21500;TUJUHBELASAN;11500
30/08/2022;21500;VALENTINE_DAY;11500
30/08/2022;21500;EASTER_EGG;14000
30/08/2022;21500;CHRISTMAS;6500
19/08/2022;472500;AWAL_GAJIAN;457500
19/08/2022;472500;GRATIS_ONGKIR;467500
19/08/2022;472500;10_10;465000
19/08/2022;472500;HARBOLNAS;442500
19/08/2022;472500;END_YEAR;457500
19/08/2022;472500;BERKAH_RAMADHAN;457500
19/08/2022;472500;HARI_RAYA;452500
19/08/2022;472500;TUJUHBELASAN;462500
19/08/2022;472500;VALENTINE_DAY;462500
19/08/2022;472500;EASTER_EGG;465000
19/08/2022;472500;CHRISTMAS;457500
31/08/2022;398000;AWAL_GAJIAN;383000
31/08/2022;398000;GRATIS_ONGKIR;393000
31/08/2022;398000;10_10;390500
31/08/2022;398000;HARBOLNAS;368000
31/08/2022;398000;END_YEAR;383000
31/08/2022;398000;BERKAH_RAMADHAN;383000
31/08/2022;398000;HARI_RAYA;378000
31/08/2022;398000;TUJUHBELASAN;388000
31/08/2022;398000;VALENTINE_DAY;388000
31/08/2022;398000;EASTER_EGG;390500
31/08/2022;398000;CHRISTMAS;383000
02/08/2022;81368;AWAL_GAJIAN;66368
02/08/2022;81368;GRATIS_ONGKIR;76368
02/08/2022;81368;10_10;73868
02/08/2022;81368;HARBOLNAS;51368
02/08/2022;81368;END_YEAR;66368
02/08/2022;81368;BERKAH_RAMADHAN;66368
02/08/2022;81368;HARI_RAYA;61368
02/08/2022;81368;TUJUHBELASAN;71368
02/08/2022;81368;VALENTINE_DAY;71368
02/08/2022;81368;EASTER_EGG;73868
02/08/2022;81368;CHRISTMAS;66368
02/08/2022;4874;AWAL_GAJIAN;-10126
02/08/2022;4874;GRATIS_ONGKIR;-126
02/08/2022;4874;10_10;-2626
02/08/2022;4874;HARBOLNAS;-25126
02/08/2022;4874;END_YEAR;-10126
02/08/2022;4874;BERKAH_RAMADHAN;-10126
02/08/2022;4874;HARI_RAYA;-15126
02/08/2022;4874;TUJUHBELASAN;-5126
02/08/2022;4874;VALENTINE_DAY;-5126
02/08/2022;4874;EASTER_EGG;-2626
02/08/2022;4874;CHRISTMAS;-10126
01/08/2022;1950000;AWAL_GAJIAN;1935000
01/08/2022;1950000;GRATIS_ONGKIR;1945000
01/08/2022;1950000;10_10;1942500
01/08/2022;1950000;HARBOLNAS;1920000
01/08/2022;1950000;END_YEAR;1935000
01/08/2022;1950000;BERKAH_RAMADHAN;1935000
01/08/2022;1950000;HARI_RAYA;1930000
01/08/2022;1950000;TUJUHBELASAN;1940000
01/08/2022;1950000;VALENTINE_DAY;1940000
01/08/2022;1950000;EASTER_EGG;1942500
01/08/2022;1950000;CHRISTMAS;1935000
10/08/2022;50000;AWAL_GAJIAN;35000
10/08/2022;50000;GRATIS_ONGKIR;45000
10/08/2022;50000;10_10;42500
10/08/2022;50000;HARBOLNAS;20000
10/08/2022;50000;END_YEAR;35000
10/08/2022;50000;BERKAH_RAMADHAN;35000
10/08/2022;50000;HARI_RAYA;30000
10/08/2022;50000;TUJUHBELASAN;40000
10/08/2022;50000;VALENTINE_DAY;40000
10/08/2022;50000;EASTER_EGG;42500
10/08/2022;50000;CHRISTMAS;35000
07/08/2022;415000;AWAL_GAJIAN;400000
07/08/2022;415000;GRATIS_ONGKIR;410000
07/08/2022;415000;10_10;407500
07/08/2022;415000;HARBOLNAS;385000
07/08/2022;415000;END_YEAR;400000
07/08/2022;415000;BERKAH_RAMADHAN;400000
07/08/2022;415000;HARI_RAYA;395000
07/08/2022;415000;TUJUHBELASAN;405000
07/08/2022;415000;VALENTINE_DAY;405000
07/08/2022;415000;EASTER_EGG;407500
07/08/2022;415000;CHRISTMAS;400000
19/08/2022;137776;AWAL_GAJIAN;122776
19/08/2022;137776;GRATIS_ONGKIR;132776
19/08/2022;137776;10_10;130276
19/08/2022;137776;HARBOLNAS;107776
19/08/2022;137776;END_YEAR;122776
19/08/2022;137776;BERKAH_RAMADHAN;122776
19/08/2022;137776;HARI_RAYA;117776
19/08/2022;137776;TUJUHBELASAN;127776
19/08/2022;137776;VALENTINE_DAY;127776
19/08/2022;137776;EASTER_EGG;130276
19/08/2022;137776;CHRISTMAS;122776
25/08/2022;1200000;AWAL_GAJIAN;1185000
25/08/2022;1200000;GRATIS_ONGKIR;1195000
25/08/2022;1200000;10_10;1192500
25/08/2022;1200000;HARBOLNAS;1170000
25/08/2022;1200000;END_YEAR;1185000
25/08/2022;1200000;BERKAH_RAMADHAN;1185000
25/08/2022;1200000;HARI_RAYA;1180000
25/08/2022;1200000;TUJUHBELASAN;1190000
25/08/2022;1200000;VALENTINE_DAY;1190000
25/08/2022;1200000;EASTER_EGG;1192500
25/08/2022;1200000;CHRISTMAS;1185000
21/08/2022;299999;AWAL_GAJIAN;284999
21/08/2022;299999;GRATIS_ONGKIR;294999
21/08/2022;299999;10_10;292499
21/08/2022;299999;HARBOLNAS;269999
21/08/2022;299999;END_YEAR;284999
21/08/2022;299999;BERKAH_RAMADHAN;284999
21/08/2022;299999;HARI_RAYA;279999
21/08/2022;299999;TUJUHBELASAN;289999
21/08/2022;299999;VALENTINE_DAY;289999
21/08/2022;299999;EASTER_EGG;292499
21/08/2022;299999;CHRISTMAS;284999
20/08/2022;123200;AWAL_GAJIAN;108200
20/08/2022;123200;GRATIS_ONGKIR;118200
20/08/2022;123200;10_10;115700
20/08/2022;123200;HARBOLNAS;93200
20/08/2022;123200;END_YEAR;108200
20/08/2022;123200;BERKAH_RAMADHAN;108200
20/08/2022;123200;HARI_RAYA;103200
20/08/2022;123200;TUJUHBELASAN;113200
20/08/2022;123200;VALENTINE_DAY;113200
20/08/2022;123200;EASTER_EGG;115700
20/08/2022;123200;CHRISTMAS;108200
25/08/2022;125000;AWAL_GAJIAN;110000
25/08/2022;125000;GRATIS_ONGKIR;120000
25/08/2022;125000;10_10;117500
25/08/2022;125000;HARBOLNAS;95000
25/08/2022;125000;END_YEAR;110000
25/08/2022;125000;BERKAH_RAMADHAN;110000
25/08/2022;125000;HARI_RAYA;105000
25/08/2022;125000;TUJUHBELASAN;115000
25/08/2022;125000;VALENTINE_DAY;115000
25/08/2022;125000;EASTER_EGG;117500
25/08/2022;125000;CHRISTMAS;110000
12/08/2022;74000;AWAL_GAJIAN;59000
12/08/2022;74000;GRATIS_ONGKIR;69000
12/08/2022;74000;10_10;66500
12/08/2022;74000;HARBOLNAS;44000
12/08/2022;74000;END_YEAR;59000
12/08/2022;74000;BERKAH_RAMADHAN;59000
12/08/2022;74000;HARI_RAYA;54000
12/08/2022;74000;TUJUHBELASAN;64000
12/08/2022;74000;VALENTINE_DAY;64000
12/08/2022;74000;EASTER_EGG;66500
12/08/2022;74000;CHRISTMAS;59000
03/08/2022;538850;AWAL_GAJIAN;523850
03/08/2022;538850;GRATIS_ONGKIR;533850
03/08/2022;538850;10_10;531350
03/08/2022;538850;HARBOLNAS;508850
03/08/2022;538850;END_YEAR;523850
03/08/2022;538850;BERKAH_RAMADHAN;523850
03/08/2022;538850;HARI_RAYA;518850
03/08/2022;538850;TUJUHBELASAN;528850
03/08/2022;538850;VALENTINE_DAY;528850
03/08/2022;538850;EASTER_EGG;531350
03/08/2022;538850;CHRISTMAS;523850
21/08/2022;188000;AWAL_GAJIAN;173000
21/08/2022;188000;GRATIS_ONGKIR;183000
21/08/2022;188000;10_10;180500
21/08/2022;188000;HARBOLNAS;158000
21/08/2022;188000;END_YEAR;173000
21/08/2022;188000;BERKAH_RAMADHAN;173000
21/08/2022;188000;HARI_RAYA;168000
21/08/2022;188000;TUJUHBELASAN;178000
21/08/2022;188000;VALENTINE_DAY;178000
21/08/2022;188000;EASTER_EGG;180500
21/08/2022;188000;CHRISTMAS;173000
29/08/2022;64000;AWAL_GAJIAN;49000
29/08/2022;64000;GRATIS_ONGKIR;59000
29/08/2022;64000;10_10;56500
29/08/2022;64000;HARBOLNAS;34000
29/08/2022;64000;END_YEAR;49000
29/08/2022;64000;BERKAH_RAMADHAN;49000
29/08/2022;64000;HARI_RAYA;44000
29/08/2022;64000;TUJUHBELASAN;54000
29/08/2022;64000;VALENTINE_DAY;54000
29/08/2022;64000;EASTER_EGG;56500
29/08/2022;64000;CHRISTMAS;49000
10/08/2022;398000;AWAL_GAJIAN;383000
10/08/2022;398000;GRATIS_ONGKIR;393000
10/08/2022;398000;10_10;390500
10/08/2022;398000;HARBOLNAS;368000
10/08/2022;398000;END_YEAR;383000
10/08/2022;398000;BERKAH_RAMADHAN;383000
10/08/2022;398000;HARI_RAYA;378000
10/08/2022;398000;TUJUHBELASAN;388000
10/08/2022;398000;VALENTINE_DAY;388000
10/08/2022;398000;EASTER_EGG;390500
10/08/2022;398000;CHRISTMAS;383000
04/08/2022;187200;AWAL_GAJIAN;172200
04/08/2022;187200;GRATIS_ONGKIR;182200
04/08/2022;187200;10_10;179700
04/08/2022;187200;HARBOLNAS;157200
04/08/2022;187200;END_YEAR;172200
04/08/2022;187200;BERKAH_RAMADHAN;172200
04/08/2022;187200;HARI_RAYA;167200
04/08/2022;187200;TUJUHBELASAN;177200
04/08/2022;187200;VALENTINE_DAY;177200
04/08/2022;187200;EASTER_EGG;179700
04/08/2022;187200;CHRISTMAS;172200
23/08/2022;192060;AWAL_GAJIAN;177060
23/08/2022;192060;GRATIS_ONGKIR;187060
23/08/2022;192060;10_10;184560
23/08/2022;192060;HARBOLNAS;162060
23/08/2022;192060;END_YEAR;177060
23/08/2022;192060;BERKAH_RAMADHAN;177060
23/08/2022;192060;HARI_RAYA;172060
23/08/2022;192060;TUJUHBELASAN;182060
23/08/2022;192060;VALENTINE_DAY;182060
23/08/2022;192060;EASTER_EGG;184560
23/08/2022;192060;CHRISTMAS;177060
26/08/2022;378000;AWAL_GAJIAN;363000
26/08/2022;378000;GRATIS_ONGKIR;373000
26/08/2022;378000;10_10;370500
26/08/2022;378000;HARBOLNAS;348000
26/08/2022;378000;END_YEAR;363000
26/08/2022;378000;BERKAH_RAMADHAN;363000
26/08/2022;378000;HARI_RAYA;358000
26/08/2022;378000;TUJUHBELASAN;368000
26/08/2022;378000;VALENTINE_DAY;368000
26/08/2022;378000;EASTER_EGG;370500
26/08/2022;378000;CHRISTMAS;363000
28/08/2022;567000;AWAL_GAJIAN;552000
28/08/2022;567000;GRATIS_ONGKIR;562000
28/08/2022;567000;10_10;559500
28/08/2022;567000;HARBOLNAS;537000
28/08/2022;567000;END_YEAR;552000
28/08/2022;567000;BERKAH_RAMADHAN;552000
28/08/2022;567000;HARI_RAYA;547000
28/08/2022;567000;TUJUHBELASAN;557000
28/08/2022;567000;VALENTINE_DAY;557000
28/08/2022;567000;EASTER_EGG;559500
28/08/2022;567000;CHRISTMAS;552000
20/08/2022;43000;AWAL_GAJIAN;28000
20/08/2022;43000;GRATIS_ONGKIR;38000
20/08/2022;43000;10_10;35500
20/08/2022;43000;HARBOLNAS;13000
20/08/2022;43000;END_YEAR;28000
20/08/2022;43000;BERKAH_RAMADHAN;28000
20/08/2022;43000;HARI_RAYA;23000
20/08/2022;43000;TUJUHBELASAN;33000
20/08/2022;43000;VALENTINE_DAY;33000
20/08/2022;43000;EASTER_EGG;35500
20/08/2022;43000;CHRISTMAS;28000
08/08/2022;60000;AWAL_GAJIAN;45000
08/08/2022;60000;GRATIS_ONGKIR;55000
08/08/2022;60000;10_10;52500
08/08/2022;60000;HARBOLNAS;30000
08/08/2022;60000;END_YEAR;45000
08/08/2022;60000;BERKAH_RAMADHAN;45000
08/08/2022;60000;HARI_RAYA;40000
08/08/2022;60000;TUJUHBELASAN;50000
08/08/2022;60000;VALENTINE_DAY;50000
08/08/2022;60000;EASTER_EGG;52500
08/08/2022;60000;CHRISTMAS;45000
05/08/2022;224000;AWAL_GAJIAN;209000
05/08/2022;224000;GRATIS_ONGKIR;219000
05/08/2022;224000;10_10;216500
05/08/2022;224000;HARBOLNAS;194000
